Barcode,region
s_008um_00527_00268-1,Colon
s_008um_00447_00515-1,SI
s_008um_00538_00274-1,Colon
s_008um_00447_00553-1,SI
s_008um_00578_00439-1,SI
s_008um_00530_00219-1,Colon
s_008um_00447_00506-1,SI
s_008um_00388_00522-1,SI
s_008um_00445_00210-1,Colon
s_008um_00449_00197-1,Colon
s_008um_00471_00215-1,Colon
s_008um_00371_00535-1,SI
s_008um_00418_00532-1,SI
s_008um_00562_00458-1,SI
s_008um_00399_00520-1,SI
s_008um_00358_00233-1,Colon
s_008um_00469_00250-1,Colon
s_008um_00571_00475-1,SI
s_008um_00378_00194-1,
s_008um_00581_00483-1,SI
s_008um_00408_00204-1,Colon
s_008um_00446_00204-1,Colon
s_008um_00545_00452-1,SI
s_008um_00491_00219-1,Colon
s_008um_00548_00486-1,SI
s_008um_00508_00279-1,Colon
s_008um_00409_00270-1,Colon
s_008um_00533_00247-1,Colon
s_008um_00383_00511-1,SI
s_008um_00358_00297-1,Colon
s_008um_00410_00243-1,Colon
s_008um_00544_00246-1,Colon
s_008um_00299_00572-1,SI
s_008um_00521_00232-1,Colon
s_008um_00523_00495-1,SI
s_008um_00574_00452-1,SI
s_008um_00477_00519-1,SI
s_008um_00386_00191-1,Colon
s_008um_00390_00495-1,SI
s_008um_00396_00241-1,Colon
s_008um_00335_00277-1,Colon
s_008um_00468_00265-1,Colon
s_008um_00566_00439-1,SI
s_008um_00573_00243-1,Colon
s_008um_00450_00487-1,SI
s_008um_00427_00505-1,SI
s_008um_00341_00302-1,Colon
s_008um_00364_00539-1,SI
s_008um_00587_00268-1,Colon
s_008um_00601_00451-1,SI
s_008um_00418_00196-1,Colon
s_008um_00507_00496-1,SI
s_008um_00592_00266-1,Colon
s_008um_00554_00266-1,Colon
s_008um_00583_00488-1,SI
s_008um_00519_00247-1,Colon
s_008um_00550_00274-1,Colon
s_008um_00348_00321-1,Colon
s_008um_00577_00269-1,Colon
s_008um_00300_00561-1,SI
s_008um_00387_00271-1,Colon
s_008um_00589_00240-1,Colon
s_008um_00410_00500-1,SI
s_008um_00447_00538-1,SI
s_008um_00496_00238-1,Colon
s_008um_00592_00462-1,SI
s_008um_00372_00217-1,Colon
s_008um_00533_00269-1,Colon
s_008um_00552_00432-1,SI
s_008um_00364_00227-1,Colon
s_008um_00593_00474-1,SI
s_008um_00593_00243-1,Colon
s_008um_00367_00207-1,Colon
s_008um_00470_00499-1,SI
s_008um_00519_00461-1,SI
s_008um_00511_00269-1,Colon
s_008um_00377_00523-1,SI
s_008um_00571_00273-1,Colon
s_008um_00573_00489-1,SI
s_008um_00610_00457-1,SI
s_008um_00327_00242-1,Colon
s_008um_00421_00230-1,Colon
s_008um_00625_00433-1,SI
s_008um_00418_00220-1,Colon
s_008um_00520_00286-1,Colon
s_008um_00397_00188-1,Colon
s_008um_00463_00194-1,Colon
s_008um_00565_00237-1,Colon
s_008um_00432_00196-1,Colon
s_008um_00573_00455-1,SI
s_008um_00638_00444-1,SI
s_008um_00559_00205-1,Colon
s_008um_00409_00551-1,SI
s_008um_00520_00256-1,Colon
s_008um_00463_00242-1,Colon
s_008um_00410_00498-1,SI
s_008um_00435_00517-1,SI
s_008um_00365_00527-1,SI
s_008um_00519_00212-1,Colon
s_008um_00574_00479-1,SI
s_008um_00357_00504-1,SI
s_008um_00470_00219-1,Colon
s_008um_00442_00541-1,SI
s_008um_00610_00463-1,SI
s_008um_00462_00498-1,SI
s_008um_00375_00534-1,SI
s_008um_00333_00277-1,Colon
s_008um_00603_00243-1,Colon
s_008um_00561_00253-1,Colon
s_008um_00406_00540-1,SI
s_008um_00348_00244-1,Colon
s_008um_00576_00255-1,Colon
s_008um_00413_00529-1,SI
s_008um_00504_00234-1,Colon
s_008um_00526_00252-1,Colon
s_008um_00444_00549-1,SI
s_008um_00574_00451-1,SI
s_008um_00432_00262-1,Colon
s_008um_00565_00277-1,Colon
s_008um_00444_00216-1,Colon
s_008um_00405_00539-1,SI
s_008um_00587_00472-1,SI
s_008um_00466_00254-1,Colon
s_008um_00537_00277-1,Colon
s_008um_00368_00220-1,Colon
s_008um_00361_00299-1,Colon
s_008um_00373_00525-1,SI
s_008um_00470_00241-1,Colon
s_008um_00412_00248-1,Colon
s_008um_00473_00256-1,Colon
s_008um_00594_00463-1,SI
s_008um_00574_00434-1,SI
s_008um_00577_00231-1,Colon
s_008um_00439_00526-1,SI
s_008um_00350_00319-1,Colon
s_008um_00383_00257-1,Colon
s_008um_00368_00302-1,Colon
s_008um_00588_00462-1,SI
s_008um_00486_00216-1,Colon
s_008um_00508_00252-1,Colon
s_008um_00450_00222-1,Colon
s_008um_00520_00465-1,SI
s_008um_00391_00215-1,Colon
s_008um_00555_00231-1,Colon
s_008um_00610_00464-1,SI
s_008um_00569_00277-1,Colon
s_008um_00388_00270-1,Colon
s_008um_00511_00239-1,Colon
s_008um_00286_00584-1,SI
s_008um_00335_00521-1,SI
s_008um_00487_00512-1,SI
s_008um_00572_00477-1,SI
s_008um_00399_00230-1,Colon
s_008um_00529_00241-1,Colon
s_008um_00465_00534-1,SI
s_008um_00402_00556-1,SI
s_008um_00527_00255-1,Colon
s_008um_00312_00556-1,SI
s_008um_00483_00255-1,Colon
s_008um_00435_00219-1,Colon
s_008um_00368_00245-1,Colon
s_008um_00557_00218-1,Colon
s_008um_00426_00226-1,Colon
s_008um_00400_00294-1,Colon
s_008um_00555_00266-1,Colon
s_008um_00569_00205-1,Colon
s_008um_00413_00510-1,SI
s_008um_00364_00512-1,SI
s_008um_00420_00487-1,SI
s_008um_00529_00272-1,Colon
s_008um_00426_00554-1,SI
s_008um_00431_00563-1,SI
s_008um_00529_00229-1,Colon
s_008um_00436_00537-1,SI
s_008um_00465_00245-1,Colon
s_008um_00435_00524-1,SI
s_008um_00447_00549-1,SI
s_008um_00373_00284-1,Colon
s_008um_00442_00227-1,Colon
s_008um_00409_00509-1,SI
s_008um_00423_00276-1,Colon
s_008um_00417_00249-1,Colon
s_008um_00575_00447-1,SI
s_008um_00447_00547-1,SI
s_008um_00381_00212-1,Colon
s_008um_00553_00237-1,Colon
s_008um_00461_00520-1,SI
s_008um_00372_00522-1,SI
s_008um_00338_00291-1,Colon
s_008um_00455_00493-1,SI
s_008um_00503_00236-1,Colon
s_008um_00477_00242-1,Colon
s_008um_00373_00229-1,Colon
s_008um_00429_00521-1,SI
s_008um_00538_00212-1,Colon
s_008um_00517_00266-1,Colon
s_008um_00569_00257-1,Colon
s_008um_00486_00500-1,SI
s_008um_00335_00542-1,SI
s_008um_00381_00237-1,Colon
s_008um_00629_00455-1,SI
s_008um_00451_00502-1,SI
s_008um_00428_00206-1,Colon
s_008um_00436_00197-1,Colon
s_008um_00445_00243-1,Colon
s_008um_00373_00270-1,Colon
s_008um_00335_00538-1,SI
s_008um_00364_00283-1,Colon
s_008um_00473_00270-1,Colon
s_008um_00386_00536-1,SI
s_008um_00380_00264-1,Colon
s_008um_00629_00436-1,SI
s_008um_00415_00531-1,SI
s_008um_00420_00529-1,SI
s_008um_00435_00238-1,Colon
s_008um_00468_00216-1,Colon
s_008um_00393_00493-1,SI
s_008um_00346_00270-1,Colon
s_008um_00458_00487-1,SI
s_008um_00388_00525-1,SI
s_008um_00332_00289-1,Colon
s_008um_00457_00514-1,SI
s_008um_00348_00308-1,Colon
s_008um_00515_00230-1,Colon
s_008um_00438_00268-1,Colon
s_008um_00298_00565-1,SI
s_008um_00630_00459-1,SI
s_008um_00558_00496-1,SI
s_008um_00455_00515-1,SI
s_008um_00401_00510-1,SI
s_008um_00345_00292-1,Colon
s_008um_00358_00280-1,Colon
s_008um_00416_00208-1,Colon
s_008um_00359_00284-1,Colon
s_008um_00357_00516-1,SI
s_008um_00371_00531-1,SI
s_008um_00465_00216-1,Colon
s_008um_00371_00542-1,SI
s_008um_00376_00549-1,SI
s_008um_00403_00497-1,SI
s_008um_00428_00241-1,Colon
s_008um_00393_00208-1,Colon
s_008um_00335_00296-1,Colon
s_008um_00392_00225-1,Colon
s_008um_00460_00534-1,SI
s_008um_00375_00293-1,Colon
s_008um_00424_00517-1,SI
s_008um_00570_00202-1,Colon
s_008um_00498_00230-1,Colon
s_008um_00364_00289-1,Colon
s_008um_00406_00218-1,Colon
s_008um_00546_00451-1,SI
s_008um_00513_00459-1,SI
s_008um_00384_00527-1,SI
s_008um_00630_00433-1,SI
s_008um_00395_00269-1,Colon
s_008um_00405_00519-1,SI
s_008um_00472_00531-1,SI
s_008um_00472_00224-1,Colon
s_008um_00464_00499-1,SI
s_008um_00444_00191-1,Colon
s_008um_00463_00201-1,Colon
s_008um_00516_00491-1,SI
s_008um_00543_00265-1,Colon
s_008um_00515_00281-1,Colon
s_008um_00598_00264-1,Colon
s_008um_00627_00430-1,SI
s_008um_00469_00508-1,SI
s_008um_00362_00506-1,SI
s_008um_00344_00523-1,SI
s_008um_00492_00250-1,Colon
s_008um_00399_00186-1,Colon
s_008um_00624_00444-1,SI
s_008um_00433_00556-1,SI
s_008um_00376_00213-1,Colon
s_008um_00426_00202-1,Colon
s_008um_00536_00262-1,Colon
s_008um_00502_00228-1,Colon
s_008um_00564_00446-1,SI
s_008um_00463_00198-1,Colon
s_008um_00384_00220-1,Colon
s_008um_00420_00233-1,Colon
s_008um_00570_00273-1,Colon
s_008um_00437_00227-1,Colon
s_008um_00357_00257-1,Colon
s_008um_00324_00275-1,Colon
s_008um_00304_00557-1,SI
s_008um_00482_00223-1,Colon
s_008um_00471_00271-1,Colon
s_008um_00587_00248-1,Colon
s_008um_00348_00311-1,Colon
s_008um_00416_00553-1,SI
s_008um_00306_00558-1,SI
s_008um_00414_00549-1,SI
s_008um_00312_00545-1,SI
s_008um_00547_00218-1,Colon
s_008um_00493_00220-1,Colon
s_008um_00510_00494-1,SI
s_008um_00487_00226-1,Colon
s_008um_00385_00283-1,Colon
s_008um_00516_00493-1,SI
s_008um_00563_00201-1,Colon
s_008um_00375_00246-1,Colon
s_008um_00445_00249-1,Colon
s_008um_00337_00266-1,Colon
s_008um_00364_00277-1,Colon
s_008um_00450_00268-1,Colon
s_008um_00422_00268-1,Colon
s_008um_00536_00249-1,Colon
s_008um_00350_00285-1,Colon
s_008um_00354_00239-1,Colon
s_008um_00445_00220-1,Colon
s_008um_00350_00231-1,Colon
s_008um_00399_00257-1,Colon
s_008um_00583_00250-1,Colon
s_008um_00276_00603-1,SI
s_008um_00360_00503-1,SI
s_008um_00402_00244-1,Colon
s_008um_00429_00511-1,SI
s_008um_00451_00195-1,Colon
s_008um_00466_00521-1,SI
s_008um_00348_00266-1,Colon
s_008um_00582_00478-1,SI
s_008um_00569_00268-1,Colon
s_008um_00629_00427-1,
s_008um_00589_00265-1,Colon
s_008um_00568_00480-1,SI
s_008um_00493_00252-1,Colon
s_008um_00392_00523-1,SI
s_008um_00450_00238-1,Colon
s_008um_00465_00207-1,Colon
s_008um_00623_00441-1,SI
s_008um_00486_00273-1,Colon
s_008um_00568_00238-1,Colon
s_008um_00456_00491-1,SI
s_008um_00394_00237-1,Colon
s_008um_00592_00267-1,Colon
s_008um_00577_00248-1,Colon
s_008um_00374_00213-1,Colon
s_008um_00457_00520-1,SI
s_008um_00461_00542-1,SI
s_008um_00527_00207-1,Colon
s_008um_00572_00276-1,Colon
s_008um_00586_00456-1,SI
s_008um_00404_00554-1,SI
s_008um_00389_00501-1,SI
s_008um_00465_00253-1,Colon
s_008um_00555_00264-1,Colon
s_008um_00408_00190-1,Colon
s_008um_00454_00226-1,Colon
s_008um_00462_00233-1,Colon
s_008um_00375_00532-1,SI
s_008um_00473_00501-1,SI
s_008um_00341_00524-1,SI
s_008um_00411_00242-1,Colon
s_008um_00384_00535-1,SI
s_008um_00415_00565-1,SI
s_008um_00429_00228-1,Colon
s_008um_00493_00483-1,SI
s_008um_00600_00468-1,SI
s_008um_00538_00258-1,Colon
s_008um_00529_00250-1,Colon
s_008um_00603_00471-1,SI
s_008um_00479_00223-1,Colon
s_008um_00325_00304-1,Colon
s_008um_00412_00554-1,SI
s_008um_00358_00273-1,Colon
s_008um_00574_00279-1,Colon
s_008um_00490_00274-1,Colon
s_008um_00582_00220-1,Colon
s_008um_00591_00452-1,SI
s_008um_00440_00483-1,SI
s_008um_00370_00209-1,Colon
s_008um_00484_00260-1,Colon
s_008um_00444_00544-1,SI
s_008um_00573_00225-1,Colon
s_008um_00349_00210-1,Colon
s_008um_00397_00202-1,Colon
s_008um_00465_00262-1,Colon
s_008um_00385_00251-1,Colon
s_008um_00334_00294-1,Colon
s_008um_00470_00257-1,Colon
s_008um_00368_00281-1,Colon
s_008um_00421_00537-1,SI
s_008um_00494_00220-1,Colon
s_008um_00554_00221-1,Colon
s_008um_00451_00523-1,SI
s_008um_00552_00267-1,Colon
s_008um_00359_00217-1,Colon
s_008um_00463_00227-1,Colon
s_008um_00333_00274-1,Colon
s_008um_00330_00535-1,SI
s_008um_00445_00260-1,Colon
s_008um_00570_00459-1,SI
s_008um_00533_00278-1,Colon
s_008um_00519_00231-1,Colon
s_008um_00433_00211-1,Colon
s_008um_00600_00451-1,SI
s_008um_00462_00197-1,Colon
s_008um_00369_00227-1,Colon
s_008um_00576_00276-1,Colon
s_008um_00499_00274-1,Colon
s_008um_00387_00525-1,SI
s_008um_00470_00204-1,Colon
s_008um_00458_00518-1,SI
s_008um_00422_00281-1,Colon
s_008um_00459_00537-1,SI
s_008um_00408_00520-1,SI
s_008um_00528_00217-1,Colon
s_008um_00477_00488-1,SI
s_008um_00473_00512-1,SI
s_008um_00452_00505-1,SI
s_008um_00321_00539-1,SI
s_008um_00395_00280-1,Colon
s_008um_00561_00495-1,SI
s_008um_00414_00271-1,Colon
s_008um_00402_00488-1,SI
s_008um_00475_00220-1,Colon
s_008um_00393_00202-1,Colon
s_008um_00409_00566-1,SI
s_008um_00348_00298-1,Colon
s_008um_00399_00281-1,Colon
s_008um_00371_00273-1,Colon
s_008um_00385_00212-1,Colon
s_008um_00378_00269-1,Colon
s_008um_00385_00518-1,SI
s_008um_00487_00486-1,SI
s_008um_00497_00239-1,Colon
s_008um_00403_00253-1,Colon
s_008um_00381_00231-1,Colon
s_008um_00568_00444-1,SI
s_008um_00494_00232-1,Colon
s_008um_00409_00256-1,Colon
s_008um_00412_00212-1,Colon
s_008um_00350_00309-1,Colon
s_008um_00498_00496-1,SI
s_008um_00476_00230-1,Colon
s_008um_00430_00216-1,Colon
s_008um_00567_00427-1,SI
s_008um_00573_00454-1,SI
s_008um_00387_00250-1,Colon
s_008um_00363_00236-1,Colon
s_008um_00433_00531-1,SI
s_008um_00371_00241-1,Colon
s_008um_00318_00289-1,Colon
s_008um_00401_00263-1,Colon
s_008um_00533_00483-1,SI
s_008um_00545_00256-1,Colon
s_008um_00526_00450-1,SI
s_008um_00453_00259-1,Colon
s_008um_00536_00269-1,Colon
s_008um_00452_00527-1,SI
s_008um_00461_00490-1,SI
s_008um_00547_00464-1,SI
s_008um_00423_00188-1,Colon
s_008um_00346_00305-1,Colon
s_008um_00360_00519-1,SI
s_008um_00378_00286-1,Colon
s_008um_00451_00220-1,Colon
s_008um_00588_00226-1,Colon
s_008um_00597_00273-1,Colon
s_008um_00583_00479-1,SI
s_008um_00328_00239-1,Colon
s_008um_00566_00226-1,Colon
s_008um_00474_00231-1,Colon
s_008um_00341_00530-1,SI
s_008um_00499_00273-1,Colon
s_008um_00569_00496-1,SI
s_008um_00579_00481-1,SI
s_008um_00517_00490-1,SI
s_008um_00296_00555-1,SI
s_008um_00512_00496-1,SI
s_008um_00424_00188-1,Colon
s_008um_00392_00267-1,Colon
s_008um_00437_00486-1,SI
s_008um_00601_00462-1,SI
s_008um_00347_00224-1,Colon
s_008um_00558_00463-1,SI
s_008um_00361_00231-1,Colon
s_008um_00547_00473-1,SI
s_008um_00511_00224-1,Colon
s_008um_00356_00542-1,SI
s_008um_00475_00254-1,Colon
s_008um_00313_00539-1,SI
s_008um_00398_00257-1,Colon
s_008um_00369_00201-1,Colon
s_008um_00393_00516-1,SI
s_008um_00358_00264-1,Colon
s_008um_00516_00264-1,Colon
s_008um_00368_00203-1,Colon
s_008um_00596_00268-1,Colon
s_008um_00358_00537-1,SI
s_008um_00373_00535-1,SI
s_008um_00388_00518-1,SI
s_008um_00543_00214-1,Colon
s_008um_00522_00226-1,Colon
s_008um_00439_00236-1,Colon
s_008um_00390_00501-1,SI
s_008um_00404_00527-1,SI
s_008um_00353_00534-1,SI
s_008um_00337_00522-1,SI
s_008um_00412_00506-1,SI
s_008um_00326_00304-1,Colon
s_008um_00500_00225-1,Colon
s_008um_00587_00459-1,SI
s_008um_00376_00280-1,Colon
s_008um_00379_00217-1,Colon
s_008um_00532_00267-1,Colon
s_008um_00461_00484-1,SI
s_008um_00523_00268-1,Colon
s_008um_00568_00267-1,Colon
s_008um_00411_00535-1,SI
s_008um_00332_00261-1,Colon
s_008um_00589_00440-1,SI
s_008um_00371_00274-1,Colon
s_008um_00329_00268-1,Colon
s_008um_00340_00296-1,Colon
s_008um_00574_00487-1,SI
s_008um_00378_00233-1,Colon
s_008um_00498_00260-1,Colon
s_008um_00530_00483-1,SI
s_008um_00456_00213-1,Colon
s_008um_00451_00486-1,SI
s_008um_00407_00505-1,SI
s_008um_00398_00223-1,Colon
s_008um_00454_00201-1,Colon
s_008um_00595_00476-1,SI
s_008um_00554_00219-1,Colon
s_008um_00566_00227-1,Colon
s_008um_00408_00232-1,Colon
s_008um_00377_00211-1,Colon
s_008um_00367_00217-1,Colon
s_008um_00394_00257-1,Colon
s_008um_00438_00504-1,SI
s_008um_00461_00234-1,Colon
s_008um_00544_00480-1,SI
s_008um_00378_00491-1,SI
s_008um_00521_00502-1,SI
s_008um_00481_00221-1,Colon
s_008um_00451_00231-1,Colon
s_008um_00465_00265-1,Colon
s_008um_00368_00271-1,Colon
s_008um_00515_00236-1,Colon
s_008um_00457_00246-1,Colon
s_008um_00349_00209-1,Colon
s_008um_00427_00491-1,SI
s_008um_00407_00201-1,Colon
s_008um_00540_00242-1,Colon
s_008um_00338_00517-1,SI
s_008um_00407_00191-1,Colon
s_008um_00334_00257-1,Colon
s_008um_00359_00312-1,Colon
s_008um_00395_00514-1,SI
s_008um_00519_00220-1,Colon
s_008um_00626_00454-1,SI
s_008um_00575_00241-1,Colon
s_008um_00369_00301-1,Colon
s_008um_00523_00457-1,SI
s_008um_00388_00507-1,SI
s_008um_00448_00242-1,Colon
s_008um_00404_00239-1,Colon
s_008um_00420_00229-1,Colon
s_008um_00495_00225-1,Colon
s_008um_00488_00255-1,Colon
s_008um_00496_00489-1,SI
s_008um_00537_00228-1,Colon
s_008um_00407_00221-1,Colon
s_008um_00476_00239-1,Colon
s_008um_00418_00243-1,Colon
s_008um_00405_00209-1,Colon
s_008um_00496_00280-1,Colon
s_008um_00490_00257-1,Colon
s_008um_00484_00226-1,Colon
s_008um_00544_00221-1,Colon
s_008um_00445_00504-1,SI
s_008um_00515_00508-1,SI
s_008um_00435_00480-1,SI
s_008um_00452_00236-1,Colon
s_008um_00582_00249-1,Colon
s_008um_00391_00219-1,Colon
s_008um_00422_00270-1,Colon
s_008um_00537_00221-1,Colon
s_008um_00568_00476-1,SI
s_008um_00529_00488-1,SI
s_008um_00466_00243-1,Colon
s_008um_00376_00271-1,Colon
s_008um_00459_00255-1,Colon
s_008um_00483_00491-1,SI
s_008um_00351_00240-1,Colon
s_008um_00428_00234-1,Colon
s_008um_00588_00474-1,SI
s_008um_00426_00264-1,Colon
s_008um_00470_00522-1,SI
s_008um_00331_00537-1,SI
s_008um_00412_00272-1,Colon
s_008um_00613_00447-1,SI
s_008um_00425_00549-1,SI
s_008um_00540_00254-1,Colon
s_008um_00635_00456-1,SI
s_008um_00533_00212-1,Colon
s_008um_00569_00233-1,Colon
s_008um_00520_00258-1,Colon
s_008um_00385_00241-1,Colon
s_008um_00327_00303-1,Colon
s_008um_00352_00279-1,Colon
s_008um_00442_00218-1,Colon
s_008um_00568_00237-1,Colon
s_008um_00443_00481-1,SI
s_008um_00486_00252-1,Colon
s_008um_00355_00533-1,SI
s_008um_00516_00277-1,Colon
s_008um_00527_00252-1,Colon
s_008um_00433_00529-1,SI
s_008um_00585_00239-1,Colon
s_008um_00534_00229-1,Colon
s_008um_00592_00443-1,SI
s_008um_00575_00449-1,SI
s_008um_00582_00239-1,Colon
s_008um_00565_00231-1,Colon
s_008um_00490_00494-1,SI
s_008um_00490_00478-1,SI
s_008um_00524_00231-1,Colon
s_008um_00544_00429-1,SI
s_008um_00441_00224-1,Colon
s_008um_00457_00480-1,SI
s_008um_00280_00595-1,SI
s_008um_00534_00244-1,Colon
s_008um_00340_00226-1,Colon
s_008um_00348_00292-1,Colon
s_008um_00574_00446-1,SI
s_008um_00389_00200-1,Colon
s_008um_00432_00546-1,SI
s_008um_00463_00539-1,SI
s_008um_00420_00244-1,Colon
s_008um_00374_00236-1,Colon
s_008um_00540_00253-1,Colon
s_008um_00422_00233-1,Colon
s_008um_00377_00276-1,Colon
s_008um_00382_00287-1,Colon
s_008um_00426_00200-1,Colon
s_008um_00541_00476-1,SI
s_008um_00355_00532-1,SI
s_008um_00508_00244-1,Colon
s_008um_00571_00203-1,Colon
s_008um_00481_00273-1,Colon
s_008um_00436_00190-1,Colon
s_008um_00483_00517-1,SI
s_008um_00481_00484-1,SI
s_008um_00416_00196-1,Colon
s_008um_00554_00429-1,SI
s_008um_00532_00257-1,Colon
s_008um_00443_00198-1,Colon
s_008um_00420_00214-1,Colon
s_008um_00397_00557-1,SI
s_008um_00445_00259-1,Colon
s_008um_00601_00241-1,Colon
s_008um_00369_00213-1,Colon
s_008um_00389_00484-1,SI
s_008um_00399_00196-1,Colon
s_008um_00512_00279-1,Colon
s_008um_00540_00223-1,Colon
s_008um_00451_00503-1,SI
s_008um_00307_00539-1,SI
s_008um_00566_00207-1,Colon
s_008um_00448_00513-1,SI
s_008um_00327_00280-1,Colon
s_008um_00359_00289-1,Colon
s_008um_00568_00277-1,Colon
s_008um_00390_00232-1,Colon
s_008um_00580_00221-1,Colon
s_008um_00549_00223-1,Colon
s_008um_00381_00525-1,SI
s_008um_00446_00264-1,Colon
s_008um_00580_00253-1,Colon
s_008um_00322_00289-1,Colon
s_008um_00375_00229-1,Colon
s_008um_00418_00201-1,Colon
s_008um_00460_00256-1,Colon
s_008um_00457_00537-1,SI
s_008um_00595_00238-1,Colon
s_008um_00373_00266-1,Colon
s_008um_00447_00260-1,Colon
s_008um_00591_00249-1,Colon
s_008um_00304_00551-1,SI
s_008um_00597_00235-1,Colon
s_008um_00615_00456-1,SI
s_008um_00473_00240-1,Colon
s_008um_00471_00542-1,SI
s_008um_00455_00496-1,SI
s_008um_00579_00212-1,Colon
s_008um_00438_00502-1,SI
s_008um_00484_00514-1,SI
s_008um_00447_00510-1,SI
s_008um_00549_00439-1,SI
s_008um_00283_00574-1,SI
s_008um_00368_00515-1,SI
s_008um_00343_00208-1,Colon
s_008um_00360_00222-1,Colon
s_008um_00403_00237-1,Colon
s_008um_00350_00277-1,Colon
s_008um_00428_00247-1,Colon
s_008um_00401_00504-1,SI
s_008um_00282_00589-1,SI
s_008um_00444_00533-1,SI
s_008um_00511_00271-1,Colon
s_008um_00374_00307-1,Colon
s_008um_00531_00274-1,Colon
s_008um_00413_00230-1,Colon
s_008um_00376_00223-1,Colon
s_008um_00428_00513-1,SI
s_008um_00553_00229-1,Colon
s_008um_00348_00253-1,Colon
s_008um_00523_00471-1,SI
s_008um_00368_00202-1,Colon
s_008um_00399_00214-1,Colon
s_008um_00385_00195-1,Colon
s_008um_00427_00264-1,Colon
s_008um_00348_00533-1,SI
s_008um_00404_00258-1,Colon
s_008um_00580_00461-1,SI
s_008um_00576_00244-1,Colon
s_008um_00521_00237-1,Colon
s_008um_00551_00268-1,Colon
s_008um_00413_00544-1,SI
s_008um_00434_00192-1,Colon
s_008um_00542_00258-1,Colon
s_008um_00473_00483-1,SI
s_008um_00421_00225-1,Colon
s_008um_00569_00439-1,SI
s_008um_00354_00286-1,Colon
s_008um_00562_00259-1,Colon
s_008um_00444_00547-1,SI
s_008um_00404_00570-1,SI
s_008um_00403_00569-1,SI
s_008um_00361_00235-1,Colon
s_008um_00458_00489-1,SI
s_008um_00445_00261-1,Colon
s_008um_00357_00311-1,Colon
s_008um_00435_00249-1,Colon
s_008um_00459_00237-1,Colon
s_008um_00388_00508-1,SI
s_008um_00413_00222-1,Colon
s_008um_00552_00238-1,Colon
s_008um_00449_00263-1,Colon
s_008um_00464_00516-1,SI
s_008um_00528_00263-1,Colon
s_008um_00446_00202-1,Colon
s_008um_00448_00515-1,SI
s_008um_00385_00274-1,Colon
s_008um_00363_00516-1,SI
s_008um_00380_00273-1,Colon
s_008um_00441_00223-1,Colon
s_008um_00386_00215-1,Colon
s_008um_00439_00198-1,Colon
s_008um_00602_00474-1,SI
s_008um_00457_00261-1,Colon
s_008um_00346_00285-1,Colon
s_008um_00355_00283-1,Colon
s_008um_00502_00218-1,Colon
s_008um_00329_00277-1,Colon
s_008um_00432_00243-1,Colon
s_008um_00529_00456-1,SI
s_008um_00566_00243-1,Colon
s_008um_00357_00506-1,SI
s_008um_00611_00456-1,SI
s_008um_00395_00235-1,Colon
s_008um_00466_00216-1,Colon
s_008um_00439_00525-1,SI
s_008um_00567_00212-1,Colon
s_008um_00582_00241-1,Colon
s_008um_00565_00258-1,Colon
s_008um_00616_00439-1,SI
s_008um_00382_00214-1,Colon
s_008um_00297_00563-1,SI
s_008um_00372_00297-1,Colon
s_008um_00422_00213-1,Colon
s_008um_00428_00267-1,Colon
s_008um_00526_00226-1,Colon
s_008um_00302_00551-1,SI
s_008um_00533_00279-1,Colon
s_008um_00397_00235-1,Colon
s_008um_00434_00242-1,Colon
s_008um_00335_00533-1,SI
s_008um_00368_00297-1,Colon
s_008um_00312_00552-1,SI
s_008um_00403_00561-1,SI
s_008um_00379_00192-1,
s_008um_00408_00217-1,Colon
s_008um_00399_00533-1,SI
s_008um_00367_00267-1,Colon
s_008um_00340_00295-1,Colon
s_008um_00520_00239-1,Colon
s_008um_00555_00455-1,SI
s_008um_00573_00255-1,Colon
s_008um_00457_00522-1,SI
s_008um_00406_00256-1,Colon
s_008um_00447_00208-1,Colon
s_008um_00421_00490-1,SI
s_008um_00390_00228-1,Colon
s_008um_00349_00249-1,Colon
s_008um_00316_00283-1,Colon
s_008um_00550_00470-1,SI
s_008um_00346_00292-1,Colon
s_008um_00618_00450-1,SI
s_008um_00398_00222-1,Colon
s_008um_00434_00482-1,SI
s_008um_00446_00541-1,SI
s_008um_00372_00237-1,Colon
s_008um_00407_00233-1,Colon
s_008um_00399_00210-1,Colon
s_008um_00388_00264-1,Colon
s_008um_00332_00268-1,Colon
s_008um_00556_00228-1,Colon
s_008um_00540_00475-1,SI
s_008um_00427_00258-1,Colon
s_008um_00354_00505-1,SI
s_008um_00576_00481-1,SI
s_008um_00469_00509-1,SI
s_008um_00428_00539-1,SI
s_008um_00468_00234-1,Colon
s_008um_00352_00301-1,Colon
s_008um_00345_00287-1,Colon
s_008um_00493_00233-1,Colon
s_008um_00346_00265-1,Colon
s_008um_00344_00267-1,Colon
s_008um_00490_00504-1,SI
s_008um_00558_00201-1,Colon
s_008um_00349_00222-1,Colon
s_008um_00576_00461-1,SI
s_008um_00321_00551-1,SI
s_008um_00286_00570-1,SI
s_008um_00510_00245-1,Colon
s_008um_00595_00456-1,SI
s_008um_00370_00524-1,SI
s_008um_00589_00460-1,SI
s_008um_00359_00314-1,Colon
s_008um_00279_00605-1,SI
